Unnamed: 0	mapping1	mapping2	id	label	language	LLama3 zero-shot (Sem Equiv)	LLama3 zero-shot (Ex. Same Content)	LLama3 zero-shot (Paraph)	Zero_Shot_Majority_vote	Zero_Shot_Paraph_AND_Same_Content	Zero_Shot_Paraph_AND_Sem_Equiv	Zero_Shot_ALL_THREE
45390	backtransl_set1_00753_2	backtransl_set1_10363_2	45391	0	en	0	0	1	0	0	0	0
45391	backtransl_set1_06233_2	swap_41948_2	45392	0	en	1	0	1	1	0	1	0
45392	backtransl_set1_15763_2	swap_42905_2	45393	0	en	0	0	1	0	0	0	0
45393	backtransl_set2_05096_2	swap_10082_2	45394	0	en	0	0	0	0	0	0	0
45394	backtransl_set3_03612_2	backtransl_set3_05047_2	45395	0	en	0	0	1	0	0	0	0
45395	backtransl_set3_01442_2	swap_12714_2	45396	0	en	0	1	1	1	1	0	0
45396	backtransl_set2_01407_2	swap_09702_2	45397	0	en	0	0	0	0	0	0	0
45397	swap_39258_1	backtransl_set1_03257_2	45398	1	en	0	0	1	0	0	0	0
45398	swap_36353_2	backtransl_set3_04911_2	45399	0	en	0	0	0	0	0	0	0
45399	backtransl_set1_02191_2	backtransl_set1_10799_2	45400	0	en	0	0	0	0	0	0	0
45400	swap_41424_1	backtransl_set1_02327_2	45401	1	en	1	0	1	1	0	1	0
45401	backtransl_set1_07314_2	swap_30326_2	45402	1	en	1	1	1	1	1	1	1
45402	swap_07919_2	backtransl_set3_00316_2	45403	0	en	1	1	1	1	1	1	1
45403	backtransl_set1_03591_2	swap_29440_1	45404	0	en	1	1	1	1	1	1	1
45404	backtransl_set3_01039_2	backtransl_set3_02093_2	45405	0	en	0	0	0	0	0	0	0
45405	backtransl_set1_02422_2	backtransl_set1_11608_2	45406	0	en	1	1	1	1	1	1	1
45406	swap_30092_2	backtransl_set3_04635_2	45407	0	en	0	0	0	0	0	0	0
45407	swap_44306_2	backtransl_set1_15339_2	45408	0	en	0	0	1	0	0	0	0
45408	swap_32042_1	backtransl_set3_02632_2	45409	1	en	0	0	1	0	0	0	0
45409	swap_41941_1	backtransl_set3_03968_2	45410	0	en	0	0	0	0	0	0	0
45410	swap_23099_1	backtransl_set1_05040_2	45411	1	en	0	0	1	0	0	0	0
45411	swap_49473_1	backtransl_set3_00461_2	45412	1	en	1	1	1	1	1	1	1
45412	swap_38014_2	backtransl_set1_12291_2	45413	1	en	1	1	1	1	1	1	1
45413	backtransl_set2_00267_2	swap_14361_1	45414	0	en	1	0	1	1	0	1	0
45414	swap_49765_2	backtransl_set1_15348_2	45415	0	en	0	0	1	0	0	0	0
45415	backtransl_set3_03599_2	swap_27566_1	45416	0	en	0	1	1	1	1	0	0
45416	swap_00908_1	backtransl_set1_05223_2	45417	0	en	0	0	1	0	0	0	0
45417	swap_12141_2	backtransl_set1_02216_2	45418	0	en	1	0	1	1	0	1	0
45418	backtransl_set1_00130_2	backtransl_set1_07482_2	45419	0	en	0	0	0	0	0	0	0
45419	backtransl_set3_04140_2	swap_20763_1	45420	0	en	0	0	1	0	0	0	0
45420	swap_07285_2	backtransl_set1_10175_2	45421	0	en	0	0	0	0	0	0	0
45421	backtransl_set1_15083_2	swap_15317_1	45422	1	en	1	1	1	1	1	1	1
45422	backtransl_set3_01198_2	swap_03248_2	45423	0	en	1	1	1	1	1	1	1
45423	backtransl_set3_01503_2	swap_08352_1	45424	1	en	1	1	1	1	1	1	1
45424	swap_26116_2	backtransl_set2_04003_2	45425	0	en	1	0	1	1	0	1	0
45425	swap_29795_1	backtransl_set3_04185_2	45426	0	en	0	0	0	0	0	0	0
45426	swap_37996_2	backtransl_set1_11851_2	45427	0	en	0	0	0	0	0	0	0
45427	backtransl_set1_04202_2	swap_46148_2	45428	1	en	1	1	1	1	1	1	1
45428	swap_49788_2	backtransl_set3_01044_2	45429	1	en	0	0	0	0	0	0	0
45429	backtransl_set1_10943_2	swap_37799_1	45430	1	en	0	0	0	0	0	0	0
45430	backtransl_set1_02655_2	swap_19938_2	45431	1	en	1	1	1	1	1	1	1
45431	swap_39824_2	backtransl_set2_00803_2	45432	1	en	1	0	1	1	0	1	0
45432	backtransl_set3_02154_2	backtransl_set3_05217_2	45433	0	en	1	1	1	1	1	1	1
45433	backtransl_set1_01286_2	backtransl_set1_13583_2	45434	0	en	0	0	0	0	0	0	0
45434	swap_17293_1	backtransl_set2_00399_2	45435	0	en	1	0	1	1	0	1	0
45435	backtransl_set1_00933_2	swap_01850_1	45436	0	en	1	1	1	1	1	1	1
45436	backtransl_set1_06730_2	swap_36163_1	45437	1	en	1	1	1	1	1	1	1
45437	swap_42827_2	backtransl_set1_16207_2	45438	0	en	1	1	1	1	1	1	1
45438	backtransl_set1_04913_2	swap_36419_1	45439	1	en	1	1	1	1	1	1	1
45439	swap_25733_1	backtransl_set1_11922_2	45440	1	en	1	1	1	1	1	1	1
45440	swap_07513_1	backtransl_set1_09892_2	45441	1	en	1	0	1	1	0	1	0
45441	swap_31689_2	backtransl_set3_03731_2	45442	0	en	1	1	1	1	1	1	1
45442	backtransl_set1_07527_2	backtransl_set1_11986_2	45443	0	en	0	0	1	0	0	0	0
45443	backtransl_set3_00176_2	backtransl_set3_00869_2	45444	0	en	0	0	1	0	0	0	0
45444	swap_08410_2	backtransl_set1_15681_2	45445	0	en	0	0	1	0	0	0	0
45445	backtransl_set3_00531_2	swap_25759_2	45446	1	en	1	1	1	1	1	1	1
45446	backtransl_set2_01028_2	backtransl_set2_02147_2	45447	0	en	1	1	1	1	1	1	1
45447	backtransl_set3_01497_2	swap_20397_2	45448	0	en	1	1	1	1	1	1	1
45448	backtransl_set1_12521_2	backtransl_set1_02158_2	45449	0	en	1	1	1	1	1	1	1
45449	backtransl_set3_03659_2	backtransl_set3_04207_2	45450	0	en	0	0	1	0	0	0	0
45450	backtransl_set1_00255_2	swap_36072_2	45451	0	en	0	1	1	1	1	0	0
45451	backtransl_set1_10460_2	swap_33439_2	45452	0	en	0	1	1	1	1	0	0
45452	swap_31346_2	backtransl_set1_08485_2	45453	1	en	1	1	1	1	1	1	1
45453	swap_37463_1	backtransl_set1_02234_2	45454	0	en	0	0	0	0	0	0	0
45454	backtransl_set1_04416_2	swap_14137_2	45455	1	en	1	1	1	1	1	1	1
45455	backtransl_set1_15382_2	swap_20114_2	45456	0	en	0	0	0	0	0	0	0
45456	backtransl_set1_13252_2	swap_28878_2	45457	0	en	0	0	1	0	0	0	0
45457	swap_34524_1	backtransl_set1_03088_2	45458	1	en	1	1	1	1	1	1	1
45458	swap_45625_2	backtransl_set3_03142_2	45459	1	en	1	1	1	1	1	1	1
45459	swap_19337_1	backtransl_set1_02227_2	45460	1	en	1	1	1	1	1	1	1
45460	swap_30445_2	backtransl_set1_14392_2	45461	0	en	1	1	1	1	1	1	1
45461	backtransl_set3_03393_2	swap_44994_1	45462	1	en	1	1	1	1	1	1	1
45462	backtransl_set3_00892_2	swap_18076_2	45463	1	en	0	0	1	0	0	0	0
45463	backtransl_set1_14138_2	swap_44461_1	45464	0	en	1	0	1	1	0	1	0
45464	swap_49379_2	backtransl_set1_15518_2	45465	1	en	0	1	1	1	1	0	0
45465	backtransl_set2_01311_2	swap_37342_2	45466	1	en	1	1	1	1	1	1	1
45466	swap_12158_2	backtransl_set1_15374_2	45467	0	en	1	0	1	1	0	1	0
45467	swap_03546_1	backtransl_set1_08517_2	45468	0	en	0	0	0	0	0	0	0
45468	swap_17815_1	backtransl_set2_01908_2	45469	0	en	1	1	1	1	1	1	1
45469	backtransl_set1_13787_2	swap_34202_2	45470	1	en	1	1	1	1	1	1	1
45470	backtransl_set1_14569_2	swap_15481_2	45471	0	en	1	1	1	1	1	1	1
45471	swap_46667_1	backtransl_set1_14124_2	45472	1	en	1	1	1	1	1	1	1
45472	swap_32114_1	backtransl_set1_03135_2	45473	0	en	0	0	1	0	0	0	0
45473	backtransl_set2_01288_2	backtransl_set2_03307_2	45474	0	en	1	0	1	1	0	1	0
45474	swap_26565_1	backtransl_set3_01304_2	45475	1	en	1	0	1	1	0	1	0
45475	swap_49203_2	backtransl_set1_01892_2	45476	0	en	0	0	1	0	0	0	0
45476	backtransl_set1_13205_2	backtransl_set1_06167_2	45477	1	en	1	0	1	1	0	1	0
45477	backtransl_set1_08327_2	backtransl_set1_15671_2	45478	0	en	1	1	1	1	1	1	1
45478	swap_11240_1	backtransl_set2_02231_2	45479	0	en	1	0	1	1	0	1	0
45479	backtransl_set3_02478_2	swap_33039_2	45480	1	en	1	1	1	1	1	1	1
45480	backtransl_set1_00922_2	backtransl_set1_00367_2	45481	0	en	1	1	1	1	1	1	1
45481	backtransl_set1_10051_2	swap_27618_1	45482	0	en	1	1	1	1	1	1	1
45482	backtransl_set1_13899_2	backtransl_set1_00665_2	45483	0	en	1	1	1	1	1	1	1
45483	swap_49903_1	backtransl_set1_02842_2	45484	0	en	1	1	1	1	1	1	1
45484	backtransl_set1_04320_2	swap_09165_1	45485	0	en	1	1	1	1	1	1	1
45485	backtransl_set2_01461_2	swap_37932_1	45486	1	en	1	1	1	1	1	1	1
45486	backtransl_set1_07855_2	swap_08695_2	45487	0	en	0	0	1	0	0	0	0
45487	backtransl_set2_03807_2	swap_01214_2	45488	0	en	1	0	1	1	0	1	0
45488	backtransl_set1_07202_2	backtransl_set1_01176_2	45489	0	en	0	0	0	0	0	0	0
45489	swap_45979_1	backtransl_set3_03252_2	45490	1	en	1	1	1	1	1	1	1
45490	backtransl_set3_02291_2	swap_46328_1	45491	1	en	1	0	1	1	0	1	0
45491	backtransl_set1_03276_2	backtransl_set1_07614_2	45492	0	en	0	0	0	0	0	0	0
45492	backtransl_set1_00190_2	swap_27836_2	45493	1	en	1	1	1	1	1	1	1
45493	swap_14077_1	backtransl_set1_01315_2	45494	0	en	1	1	1	1	1	1	1
45494	swap_45119_2	backtransl_set1_08541_2	45495	1	en	1	1	1	1	1	1	1
45495	backtransl_set2_04419_2	backtransl_set2_02469_2	45496	0	en	0	0	0	0	0	0	0
45496	swap_00921_2	backtransl_set1_08366_2	45497	1	en	1	1	1	1	1	1	1
45497	swap_43602_2	backtransl_set1_04671_2	45498	0	en	0	0	0	0	0	0	0
45498	swap_16460_1	backtransl_set1_02660_2	45499	1	en	1	1	1	1	1	1	1
45499	backtransl_set1_09856_2	swap_14093_2	45500	0	en	1	0	1	1	0	1	0
45500	backtransl_set1_08990_2	swap_36985_1	45501	1	en	1	1	1	1	1	1	1
45501	swap_05912_2	backtransl_set1_09897_2	45502	1	en	1	1	1	1	1	1	1
45502	backtransl_set3_03929_2	swap_23383_2	45503	0	en	1	1	1	1	1	1	1
45503	backtransl_set3_02379_2	backtransl_set3_05192_2	45504	0	en	0	1	1	1	1	0	0
45504	swap_37523_1	backtransl_set1_05846_2	45505	0	en	1	0	1	1	0	1	0
45505	backtransl_set1_14301_2	swap_39376_2	45506	1	en	1	1	1	1	1	1	1
45506	backtransl_set1_08337_2	backtransl_set1_09102_2	45507	0	en	0	0	0	0	0	0	0
45507	backtransl_set1_04543_2	backtransl_set1_11329_2	45508	0	en	0	0	1	0	0	0	0
45508	backtransl_set3_00078_2	backtransl_set3_01747_2	45509	0	en	0	0	0	0	0	0	0
45509	backtransl_set1_12763_2	swap_03398_1	45510	0	en	0	1	1	1	1	0	0
45510	swap_43402_1	backtransl_set2_01438_2	45511	1	en	1	1	1	1	1	1	1
45511	swap_24671_1	backtransl_set2_02215_2	45512	1	en	0	0	0	0	0	0	0
45512	swap_32529_2	backtransl_set3_01439_2	45513	0	en	0	0	0	0	0	0	0
45513	swap_30152_2	backtransl_set2_01295_2	45514	0	en	0	1	1	1	1	0	0
45514	backtransl_set1_13992_2	swap_15126_2	45515	0	en	0	0	1	0	0	0	0
45515	backtransl_set1_10024_2	swap_27372_1	45516	1	en	1	1	1	1	1	1	1
45516	swap_20716_1	backtransl_set3_00354_2	45517	0	en	0	0	0	0	0	0	0
45517	backtransl_set2_01784_2	swap_40502_1	45518	0	en	0	0	1	0	0	0	0
45518	swap_29969_2	backtransl_set1_00624_2	45519	0	en	0	0	1	0	0	0	0
45519	swap_10099_1	backtransl_set3_01216_2	45520	1	en	1	1	1	1	1	1	1
45520	swap_27781_2	backtransl_set2_04992_2	45521	0	en	1	1	1	1	1	1	1
45521	backtransl_set1_06210_2	swap_44272_1	45522	1	en	1	1	1	1	1	1	1
45522	backtransl_set1_10118_2	swap_02381_2	45523	0	en	1	1	1	1	1	1	1
45523	swap_49130_1	backtransl_set1_00703_2	45524	1	en	0	1	1	1	1	0	0
45524	backtransl_set3_01764_2	swap_17474_2	45525	0	en	1	1	1	1	1	1	1
45525	backtransl_set3_02176_2	backtransl_set3_01357_2	45526	0	en	0	0	1	0	0	0	0
45526	backtransl_set1_14741_2	swap_46150_1	45527	1	en	1	1	1	1	1	1	1
45527	swap_26649_1	backtransl_set1_03831_2	45528	0	en	0	0	1	0	0	0	0
45528	backtransl_set1_08361_2	backtransl_set1_14125_2	45529	0	en	1	1	1	1	1	1	1
45529	swap_43206_2	backtransl_set3_00255_2	45530	1	en	0	0	1	0	0	0	0
45530	swap_45028_1	backtransl_set1_15283_2	45531	1	en	1	1	1	1	1	1	1
45531	backtransl_set2_04059_2	backtransl_set2_02914_2	45532	0	en	0	0	1	0	0	0	0
45532	backtransl_set2_02843_2	swap_01910_1	45533	0	en	0	0	0	0	0	0	0
45533	swap_40300_1	backtransl_set3_03777_2	45534	1	en	0	1	1	1	1	0	0
45534	backtransl_set1_08180_2	swap_03286_2	45535	1	en	1	1	1	1	1	1	1
45535	swap_24967_2	backtransl_set1_01503_2	45536	1	en	1	1	1	1	1	1	1
45536	backtransl_set1_12127_2	backtransl_set1_08288_2	45537	0	en	1	1	1	1	1	1	1
45537	backtransl_set1_14709_2	swap_20192_1	45538	1	en	1	1	1	1	1	1	1
45538	swap_33933_1	backtransl_set3_03091_2	45539	1	en	1	1	1	1	1	1	1
45539	backtransl_set1_16203_2	backtransl_set1_15265_2	45540	0	en	0	0	0	0	0	0	0
45540	backtransl_set3_02725_2	swap_26020_2	45541	0	en	1	1	1	1	1	1	1
45541	backtransl_set1_11800_2	backtransl_set1_09901_2	45542	0	en	0	0	1	0	0	0	0
45542	backtransl_set1_09213_2	swap_48876_1	45543	1	en	1	1	1	1	1	1	1
45543	backtransl_set1_05226_2	swap_36524_1	45544	0	en	0	0	1	0	0	0	0
45544	backtransl_set1_03037_2	swap_03856_2	45545	1	en	1	1	1	1	1	1	1
45545	backtransl_set1_11113_2	swap_33390_1	45546	1	en	1	1	1	1	1	1	1
45546	backtransl_set1_00753_2	swap_46576_1	45547	0	en	0	1	0	0	0	0	0
45547	swap_43458_2	backtransl_set1_01076_2	45548	0	en	1	1	1	1	1	1	1
45548	swap_37538_2	backtransl_set1_02586_2	45549	1	en	1	1	1	1	1	1	1
45549	swap_38524_1	backtransl_set2_00154_2	45550	0	en	0	0	0	0	0	0	0
45550	backtransl_set1_14179_2	swap_29088_1	45551	0	en	1	1	1	1	1	1	1
45551	backtransl_set1_08946_2	swap_27865_2	45552	1	en	1	1	1	1	1	1	1
45552	backtransl_set1_04983_2	swap_08511_2	45553	1	en	1	1	1	1	1	1	1
45553	backtransl_set2_01039_2	backtransl_set2_00399_2	45554	0	en	1	0	1	1	0	1	0
45554	backtransl_set1_03723_2	swap_06460_2	45555	1	en	1	1	1	1	1	1	1
45555	backtransl_set2_00950_2	swap_01022_1	45556	0	en	1	1	1	1	1	1	1
45556	swap_42827_2	backtransl_set1_12428_2	45557	1	en	1	1	1	1	1	1	1
45557	backtransl_set1_00486_2	swap_00611_1	45558	0	en	1	1	1	1	1	1	1
45558	backtransl_set2_03937_2	swap_37983_2	45559	0	en	0	0	0	0	0	0	0
45559	backtransl_set2_00596_2	swap_19441_1	45560	1	en	1	1	1	1	1	1	1
45560	backtransl_set2_00989_2	backtransl_set2_00451_2	45561	0	en	0	0	0	0	0	0	0
45561	backtransl_set2_01566_2	swap_13117_2	45562	0	en	1	1	1	1	1	1	1
45562	swap_16796_2	backtransl_set1_02767_2	45563	1	en	1	0	1	1	0	1	0
45563	backtransl_set1_00940_2	swap_00403_2	45564	0	en	0	0	0	0	0	0	0
45564	backtransl_set1_12639_2	swap_41417_2	45565	0	en	1	1	1	1	1	1	1
45565	backtransl_set1_10366_2	backtransl_set1_13878_2	45566	0	en	1	1	1	1	1	1	1
45566	backtransl_set1_00257_2	swap_12912_1	45567	0	en	0	0	1	0	0	0	0
45567	backtransl_set3_01246_2	swap_31713_1	45568	0	en	1	1	1	1	1	1	1
45568	backtransl_set3_04176_2	swap_19700_2	45569	0	en	0	1	1	1	1	0	0
45569	backtransl_set2_01784_2	swap_40502_2	45570	1	en	1	1	1	1	1	1	1
45570	backtransl_set1_15171_2	swap_32784_2	45571	1	en	1	1	1	1	1	1	1
45571	swap_17834_1	backtransl_set1_14457_2	45572	1	en	1	1	1	1	1	1	1
45572	swap_25824_2	backtransl_set1_12549_2	45573	0	en	0	0	0	0	0	0	0
45573	swap_44606_2	backtransl_set1_08462_2	45574	0	en	0	0	0	0	0	0	0
45574	swap_26396_2	backtransl_set1_09485_2	45575	1	en	1	1	1	1	1	1	1
45575	swap_26722_2	backtransl_set1_11135_2	45576	1	en	1	1	1	1	1	1	1
45576	backtransl_set1_08389_2	swap_42798_2	45577	0	en	0	1	1	1	1	0	0
45577	swap_33593_2	backtransl_set2_04745_2	45578	1	en	1	1	1	1	1	1	1
45578	backtransl_set2_03682_2	swap_29926_2	45579	0	en	0	1	1	1	1	0	0
45579	swap_15264_1	backtransl_set1_05871_2	45580	1	en	0	0	1	0	0	0	0
45580	backtransl_set1_13575_2	backtransl_set1_08242_2	45581	0	en	0	0	1	0	0	0	0
45581	swap_42814_2	backtransl_set3_03085_2	45582	0	en	1	0	1	1	0	1	0
45582	backtransl_set1_02165_2	backtransl_set1_00239_2	45583	0	en	0	0	0	0	0	0	0
45583	swap_44528_2	backtransl_set1_09438_2	45584	0	en	0	0	0	0	0	0	0
45584	backtransl_set1_11384_2	swap_32987_1	45585	1	en	0	1	1	1	1	0	0
45585	swap_46892_1	backtransl_set1_07594_2	45586	1	en	1	1	1	1	1	1	1
45586	backtransl_set1_16030_2	swap_21422_1	45587	0	en	1	1	1	1	1	1	1
45587	backtransl_set3_01461_2	swap_04433_2	45588	0	en	1	1	1	1	1	1	1
45588	backtransl_set3_03621_2	swap_00258_2	45589	1	en	1	1	1	1	1	1	1
45589	backtransl_set2_05013_2	swap_29911_1	45590	1	en	1	1	1	1	1	1	1
45590	backtransl_set3_05142_2	swap_09604_1	45591	0	en	1	0	1	1	0	1	0
45591	backtransl_set1_05740_2	backtransl_set1_06804_2	45592	0	en	0	0	0	0	0	0	0
45592	swap_38410_2	backtransl_set2_00298_2	45593	0	en	1	1	1	1	1	1	1
45593	backtransl_set1_15828_2	backtransl_set1_05426_2	45594	0	en	1	0	1	1	0	1	0
45594	swap_09541_1	backtransl_set2_02561_2	45595	1	en	0	0	0	0	0	0	0
45595	backtransl_set2_04369_2	swap_48641_1	45596	0	en	0	0	1	0	0	0	0
45596	backtransl_set1_08628_2	backtransl_set1_05111_2	45597	0	en	0	0	1	0	0	0	0
45597	swap_16853_2	backtransl_set2_01710_2	45598	0	en	0	0	1	0	0	0	0
45598	swap_14268_1	backtransl_set1_14347_2	45599	1	en	1	0	1	1	0	1	0
45599	backtransl_set1_00289_2	swap_12150_2	45600	1	en	1	1	1	1	1	1	1
45600	swap_40116_2	backtransl_set3_00275_2	45601	1	en	0	0	1	0	0	0	0
45601	backtransl_set3_01785_2	swap_40970_2	45602	0	en	1	1	1	1	1	1	1
45602	swap_10627_1	backtransl_set1_00640_2	45603	0	en	0	0	0	0	0	0	0
45603	swap_44994_2	backtransl_set3_04844_2	45604	0	en	1	0	0	0	0	0	0
45604	backtransl_set3_01863_2	backtransl_set3_02772_2	45605	1	en	0	0	0	0	0	0	0
45605	swap_47018_2	backtransl_set3_01719_2	45606	1	en	1	1	1	1	1	1	1
45606	backtransl_set1_13672_2	backtransl_set1_09652_2	45607	1	en	0	0	0	0	0	0	0
45607	backtransl_set1_00969_2	backtransl_set1_05302_2	45608	0	en	1	0	1	1	0	1	0
45608	backtransl_set1_14255_2	backtransl_set1_12374_2	45609	1	en	1	1	1	1	1	1	1
45609	swap_31792_2	backtransl_set1_06395_2	45610	0	en	0	0	1	0	0	0	0
45610	backtransl_set1_07409_2	swap_41082_1	45611	1	en	1	1	1	1	1	1	1
45611	swap_46281_1	backtransl_set3_00501_2	45612	1	en	1	1	1	1	1	1	1
45612	swap_25218_2	backtransl_set1_08746_2	45613	0	en	1	1	1	1	1	1	1
45613	backtransl_set1_13531_2	swap_27300_2	45614	0	en	0	0	1	0	0	0	0
45614	swap_39670_2	backtransl_set3_02210_2	45615	1	en	0	0	0	0	0	0	0
45615	swap_37581_1	backtransl_set1_07339_2	45616	1	en	1	0	1	1	0	1	0
45616	swap_03321_1	backtransl_set3_00659_2	45617	1	en	1	1	1	1	1	1	1
45617	swap_04631_2	backtransl_set2_01947_2	45618	1	en	0	1	1	1	1	0	0
45618	swap_15155_1	backtransl_set3_02707_2	45619	0	en	0	0	0	0	0	0	0
45619	swap_32125_1	backtransl_set1_03387_2	45620	1	en	1	1	1	1	1	1	1
45620	backtransl_set2_01355_2	swap_19632_2	45621	1	en	0	0	1	0	0	0	0
45621	backtransl_set1_09739_2	swap_35266_1	45622	0	en	0	1	1	1	1	0	0
45622	backtransl_set1_02057_2	swap_46171_2	45623	1	en	1	1	1	1	1	1	1
45623	backtransl_set2_04096_2	swap_20200_2	45624	1	en	1	1	1	1	1	1	1
45624	backtransl_set2_04089_2	swap_34324_1	45625	0	en	1	1	1	1	1	1	1
45625	backtransl_set1_02784_2	swap_28194_2	45626	0	en	0	0	0	0	0	0	0
45626	backtransl_set1_03820_2	backtransl_set1_11915_2	45627	0	en	0	0	1	0	0	0	0
45627	backtransl_set2_04811_2	swap_13933_1	45628	1	en	1	1	1	1	1	1	1
45628	backtransl_set1_10571_2	swap_46678_2	45629	0	en	1	1	1	1	1	1	1
45629	swap_38647_1	backtransl_set2_03093_2	45630	1	en	1	0	1	1	0	1	0
45630	swap_04702_2	backtransl_set1_09322_2	45631	1	en	1	1	1	1	1	1	1
45631	backtransl_set3_04283_2	backtransl_set3_02105_2	45632	0	en	1	1	1	1	1	1	1
45632	swap_45770_1	backtransl_set1_05966_2	45633	1	en	1	1	1	1	1	1	1
45633	swap_06478_1	backtransl_set2_03983_2	45634	0	en	0	0	0	0	0	0	0
45634	backtransl_set1_10650_2	swap_03223_1	45635	1	en	1	1	1	1	1	1	1
45635	backtransl_set1_09415_2	swap_38779_2	45636	1	en	1	1	1	1	1	1	1
45636	backtransl_set1_09486_2	backtransl_set1_09596_2	45637	0	en	0	1	1	1	1	0	0
45637	backtransl_set3_00818_2	swap_30211_2	45638	0	en	0	0	1	0	0	0	0
45638	backtransl_set1_12767_2	backtransl_set1_07900_2	45639	0	en	0	1	1	1	1	0	0
45639	swap_01545_2	backtransl_set1_05209_2	45640	1	en	1	1	1	1	1	1	1
45640	backtransl_set1_13547_2	backtransl_set1_12914_2	45641	0	en	1	1	1	1	1	1	1
45641	swap_31085_1	backtransl_set1_03508_2	45642	0	en	0	0	0	0	0	0	0
45642	swap_22360_2	backtransl_set1_01400_2	45643	0	en	0	1	1	1	1	0	0
45643	swap_47779_1	backtransl_set3_01334_2	45644	1	en	0	0	1	0	0	0	0
45644	swap_34716_1	backtransl_set3_01117_2	45645	1	en	1	1	1	1	1	1	1
45645	swap_42995_2	backtransl_set3_01014_2	45646	1	en	1	1	1	1	1	1	1
45646	backtransl_set1_11266_2	swap_09017_2	45647	1	en	1	1	1	1	1	1	1
45647	backtransl_set3_05142_2	backtransl_set3_01162_2	45648	0	en	1	1	1	1	1	1	1
45648	backtransl_set3_00025_2	backtransl_set3_04029_2	45649	0	en	1	1	1	1	1	1	1
45649	backtransl_set1_04986_2	swap_47927_2	45650	1	en	0	0	0	0	0	0	0
45650	backtransl_set1_00031_2	backtransl_set1_10672_2	45651	0	en	0	0	0	0	0	0	0
45651	backtransl_set3_05071_2	swap_28984_1	45652	1	en	0	1	1	1	1	0	0
45652	swap_21503_2	backtransl_set2_05331_2	45653	0	en	0	0	1	0	0	0	0
45653	swap_40315_2	backtransl_set1_08203_2	45654	0	en	0	0	1	0	0	0	0
45654	swap_46875_2	backtransl_set1_02426_2	45655	0	en	0	0	1	0	0	0	0
45655	backtransl_set2_03791_2	swap_04026_1	45656	0	en	0	0	0	0	0	0	0
45656	swap_22950_2	backtransl_set2_03687_2	45657	0	en	0	0	0	0	0	0	0
45657	swap_01022_1	backtransl_set2_05065_2	45658	1	en	1	1	1	1	1	1	1
45658	backtransl_set3_00504_2	swap_26704_1	45659	0	en	1	1	1	1	1	1	1
45659	swap_14844_1	backtransl_set1_11618_2	45660	0	en	0	0	0	0	0	0	0
45660	backtransl_set3_03387_2	swap_11051_1	45661	1	en	1	1	1	1	1	1	1
45661	backtransl_set1_03512_2	swap_17819_1	45662	0	en	1	0	1	1	0	1	0
45662	backtransl_set1_09705_2	swap_21224_1	45663	1	en	1	1	1	1	1	1	1
45663	swap_05599_2	backtransl_set1_04355_2	45664	0	en	0	0	1	0	0	0	0
45664	backtransl_set1_06899_2	swap_05801_2	45665	1	en	1	1	1	1	1	1	1
45665	backtransl_set1_01467_2	swap_24157_1	45666	0	en	1	1	1	1	1	1	1
45666	backtransl_set1_12507_2	swap_25743_2	45667	1	en	1	1	1	1	1	1	1
45667	backtransl_set1_00449_2	swap_35021_2	45668	1	en	1	1	1	1	1	1	1
45668	swap_09596_2	backtransl_set1_07001_2	45669	0	en	0	0	0	0	0	0	0
45669	swap_44404_1	backtransl_set1_09396_2	45670	1	en	1	1	1	1	1	1	1
45670	backtransl_set2_01770_2	backtransl_set2_00071_2	45671	0	en	0	1	1	1	1	0	0
45671	backtransl_set1_14220_2	swap_37067_2	45672	0	en	0	0	1	0	0	0	0
45672	backtransl_set3_01277_2	backtransl_set3_03578_2	45673	0	en	0	0	0	0	0	0	0
45673	swap_17114_1	backtransl_set1_13205_2	45674	1	en	0	1	1	1	1	0	0
45674	backtransl_set1_01226_2	swap_28990_2	45675	0	en	0	0	1	0	0	0	0
45675	swap_48238_1	backtransl_set2_00136_2	45676	1	en	1	1	1	1	1	1	1
45676	swap_34701_1	backtransl_set1_10019_2	45677	0	en	0	0	0	0	0	0	0
45677	backtransl_set1_12142_2	swap_30114_1	45678	1	en	0	0	1	0	0	0	0
45678	backtransl_set1_12072_2	swap_32224_2	45679	1	en	0	0	1	0	0	0	0
45679	backtransl_set1_07695_2	backtransl_set1_05831_2	45680	0	en	1	1	1	1	1	1	1
45680	backtransl_set1_11996_2	swap_18917_1	45681	0	en	1	1	1	1	1	1	1
45681	backtransl_set1_10292_2	swap_23456_2	45682	1	en	1	1	1	1	1	1	1
45682	backtransl_set1_02324_2	swap_29218_2	45683	0	en	0	0	1	0	0	0	0
45683	backtransl_set1_11015_2	backtransl_set1_07689_2	45684	0	en	0	0	1	0	0	0	0
45684	backtransl_set3_01753_2	swap_29161_1	45685	1	en	1	1	1	1	1	1	1
45685	backtransl_set1_10991_2	backtransl_set1_10534_2	45686	0	en	0	0	1	0	0	0	0
45686	swap_19948_2	backtransl_set2_00128_2	45687	0	en	0	0	1	0	0	0	0
45687	backtransl_set3_03567_2	swap_18252_2	45688	1	en	1	1	1	1	1	1	1
45688	backtransl_set1_11939_2	swap_07209_1	45689	1	en	1	1	1	1	1	1	1
45689	backtransl_set2_01433_2	swap_46915_2	45690	0	en	1	1	1	1	1	1	1
45690	backtransl_set3_02971_2	backtransl_set3_04367_2	45691	0	en	1	0	1	1	0	1	0
