Unnamed: 0	OriginalID	SourceLevel	TargetLevel	sentence1	sentence2	label	LLama3 zero-shot (Paraph)	LLama3 zero-shot (Ex. Same Content)	LLama3 zero-shot (Sem Equiv)	XLM-R-ALLTHREE-V3-3	XLM-R-ALLTHREE-V3-2	XLM-R-ALLTHREE-V3-1	XLM-R-EN	XLM-R-ALL	XLM-RoBERTa-EN-ALLTHREE-V2-1	XLM-RoBERTa-EN-ALLTHREE-V2-2	XLM-RoBERTa-EN-ALLTHREE-V2-3	XLM-RoBERTa-EN-ALLTHREE-V3-1	XLM-RoBERTa-EN-ALLTHREE-V3-2	XLM-RoBERTa-EN-ALLTHREE-V3-3	XLM-RoBERTa-EN-ALLTHREE-V4-1	XLM-RoBERTa-EN-ALLTHREE-V4-2	XLM-RoBERTa-EN-ALLTHREE-V4-3	XLM-RoBERTa-EN-ORIG-V2-1	XLM-RoBERTa-EN-ORIG-V2-2	XLM-RoBERTa-EN-ORIG-V2-3	XLM-RoBERTa-EN-ORIG-V3-1	XLM-RoBERTa-EN-ORIG-V3-2	XLM-RoBERTa-EN-ORIG-V3-3	XLM-RoBERTa-EN-ORIG-V4-2	XLM-RoBERTa-EN-ORIG-V4-3	XLM-RoBERTa-EN-PARAPH-V2-1	XLM-RoBERTa-EN-PARAPH-V2-2	XLM-RoBERTa-EN-PARAPH-V2-3	XLM-RoBERTa-EN-PARAPH-V3-1	XLM-RoBERTa-EN-PARAPH-V3-2	XLM-RoBERTa-EN-PARAPH-V3-3	XLM-RoBERTa-EN-PARAPH-V4-1	XLM-RoBERTa-EN-PARAPH-V4-2	XLM-RoBERTa-EN-PARAPH-V4-3	XLM-RoBERTa-EN-SAMECONTENT-V2-2	XLM-RoBERTa-EN-SAMECONTENT-V2-3	XLM-RoBERTa-EN-SAMECONTENT-V3-1	XLM-RoBERTa-EN-SAMECONTENT-V3-2	XLM-RoBERTa-EN-SAMECONTENT-V3-3	XLM-RoBERTa-EN-SAMECONTENT-V4-1	XLM-RoBERTa-EN-SAMECONTENT-V4-2	XLM-RoBERTa-EN-SAMECONTENT-V4-3	XLM-RoBERTa-EN-EASYNEG-25-V2-1	XLM-RoBERTa-EN-EASYNEG-25-V2-2	XLM-RoBERTa-EN-EASYNEG-25-V2-3	XLM-RoBERTa-EN-EASYNEG-25-V3-1	XLM-RoBERTa-EN-EASYNEG-25-V3-2	XLM-RoBERTa-EN-EASYNEG-25-V3-3	XLM-RoBERTa-EN-EASYNEG-25-V4-1	XLM-RoBERTa-EN-EASYNEG-25-V4-2	XLM-RoBERTa-EN-EASYNEG-25-V4-3	XLM-RoBERTa-EN-EASYNEG-50-V2-1	XLM-RoBERTa-EN-EASYNEG-50-V2-2	XLM-RoBERTa-EN-EASYNEG-50-V2-3	XLM-RoBERTa-EN-EASYNEG-50-V3-1	XLM-RoBERTa-EN-EASYNEG-50-V3-2	XLM-RoBERTa-EN-EASYNEG-50-V3-3	XLM-RoBERTa-EN-EASYNEG-50-V4-1	XLM-RoBERTa-EN-EASYNEG-50-V4-2	XLM-RoBERTa-EN-EASYNEG-50-V4-3	XLM-RoBERTa-EN-EASYNEG-75-V2-1	XLM-RoBERTa-EN-EASYNEG-75-V2-2	XLM-RoBERTa-EN-EASYNEG-75-V2-3	XLM-RoBERTa-EN-EASYNEG-75-V3-1	XLM-RoBERTa-EN-EASYNEG-75-V3-2	XLM-RoBERTa-EN-EASYNEG-75-V3-3	XLM-RoBERTa-EN-EASYNEG-75-V4-1	XLM-RoBERTa-EN-EASYNEG-75-V4-2	XLM-RoBERTa-EN-EASYNEG-75-V4-3	XLM-RoBERTa-EN-SEMEQUIV-V2-1	XLM-RoBERTa-EN-SEMEQUIV-V2-2	XLM-RoBERTa-EN-SEMEQUIV-V2-3	XLM-RoBERTa-EN-SEMEQUIV-V3-1	XLM-RoBERTa-EN-SEMEQUIV-V3-2	XLM-RoBERTa-EN-SEMEQUIV-V3-3	XLM-RoBERTa-EN-SEMEQUIV-V4-1	XLM-RoBERTa-EN-SEMEQUIV-V4-2	XLM-RoBERTa-EN-SEMEQUIV-V4-3	LLama3 ICL_4 (Paraph)	LLama3 ICL_4 (Ex. Same Content)	LLama3 ICL_4 (Sem Equiv)
1078	776	ADV	ELE	Kosuke Morita, who led the research at RIKEN, said his team now planned to look to the uncharted territory of element 119 and beyond.	Kosuke Morita, who led the research at RIKEN, said his team now planned to look to element 119 and beyond.	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	0	1	0	0
1080	2557	ADV	INT	The new home is likely to come with a hot tub, with almost a third (29%) putting that on their shopping list.	The new home is likely to have a hot tub, with almost a third (29%) putting that on their shopping list.	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
1082	1479	ADV	ELE	We know our country needs to change in the way it is governed and we know our country needs to change in who it is governed for.	We know our country needs to change.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	1	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0
1085	5487	INT	ELE	The researchers also found much higher levels of cadmium, a toxic metal, in conventional crops.	The researchers also found much higher levels of cadmium, a toxic metal, in regular crops.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1086	1364	ADV	ELE	One of them responds to numbers and measurements, another to buildings and places.	One of them is for numbers and measurements, another for buildings and places.	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
1088	2613	ADV	INT	The fundamental question is: should the government have some reason to suspect wrongdoing before sweeping up Americans most personal information to feed into its databases?	The fundamental question is: should the government have some reason to suspect wrongdoing before collecting Americans most personal information to feed into its databases?	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1090	2825	ADV	INT	Sophie Kebede, a London-based entrepreneur who owns a UK company specializing in the grain, says she was flabbergasted when she discovered its nutritional value.	Sophie Kebede, a London-based businesswoman who owns a UK company specializing in the grain, says she was flabbergasted when she discovered its nutritional value.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
1092	2042	ADV	ELE	You wont be surprised by an ex in the street with a new girlfriend or boyfriend: you already know theyre dating someone else from the romantic sel es.	You wont be surprised if you see an ex in the street with a new girlfriend or boyfriend: you already know theyre with someone else because youve seen the romantic sel es.	1	1	0	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1094	242	ADV	ELE	He keeps his BlackBerry for messaging, uses an iPhone over wi-fi to play games and makes phone calls on an HTC-branded Android phone.	He keeps his BlackBerry for messaging, he uses an iPhone to play games, and he makes phone calls on an Android phone.	1	1	0	0	0	1	1	1	1	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0
1096	2062	ADV	ELE	Since the 2008 nancial crisis, the income gap has expanded and the situation has gotten worse for the wealthy, Cockrell said.	Since the 2008 nancial crisis, the gap between the rich and the poor has grown and the situation has gotten worse for the wealthy, Cockrell said.	1	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0
1098	2364	ADV	INT	Sir Alex Ferguson will retire as Manchester United manager at the end of the season in the 27th year of a tenure that has made him the most successful manager in British football.	The Manchester United manager, Sir Alex Ferguson, will retire at the end of the season after 27 years as the most successful manager in British football.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
1100	601	ADV	ELE	While this may mean that online study is unattractive or difficult for someone without high-level qualifications, it does, he says, suggest that MOOCs could be a really good tool for continuing education.	This may mean that online study is unattractive or difficult for someone without high-level qualifications, but it suggests that MOOCs could be a really good tool for continuing education, he added.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
1102	2436	ADV	INT	He said that the basic premise behind Nordic Food Lab was: Nothing is not edible.	He said that the basic idea behind Nordic Food Lab was: Nothing is not edible.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1105	5394	INT	ELE	We are already involved in transportation lines to cover the full south of Morocco and Mauritania, says Ahmed Baroudi, manager of Societe dInvestissements Energetiques, the national renewable energy investment rm.	We are already involved in transportation lines to take energy to the south of Morocco and Mauritania, says Ahmed Baroudi, manager of the national renewable energy investment company.	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0
1106	2889	ADV	INT	The Silicon Valley firm, already the worlds biggest company with a stock market valuation of $591bn has seen its brand value increase by 21% in 12 months, according to the closely followed Interbrand Best Global Brands annual report.	The brand value of the Silicon Valley firm, already the worlds biggest company, has increased by 21% in 12 months, according to the Interbrand Best Global Brands annual report.	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	0
1108	647	ADV	ELE	Guillaume Chapron from Swedens University of Agricultural Sciences and researchers across Europe found wolves, in some cases, living in suburban areas alongside up to 3,050 people per square kilometre higher than the population density of Cambridge or Newcastle.	Guillaume Chapron from Swedens University of Agricultural Sciences and researchers across Europe found wolves living in suburban areas with up to 3,050 people per square kilometre.	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0
1110	3891	ADV	INT	The advent of broadband in the year 2000 has created a generation of digital natives, Ofcom (which checks standards in the UK communications industries) says in its annual study of British consumers.	The arrival of broadband in the year 2000 has created a generation of digital natives, Ofcom (which checks standards in the UK communications industries) says in its annual study of British consumers.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
1112	3557	ADV	INT	In the meantime, Morocco is focused on using solar to meet its own needs for resource independence.	In the meantime, Morocco is focused on using solar to meet its own needs.	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0
1114	3203	ADV	INT	Sue Green, of Saga, a business that sells insurance and products to the over-50s, said the majority of parents may not have planned to have their children living with them well into their 20s or 30s.	Sue Green, of Saga, a business that sells insurance to people over 50, said the majority of parents may not have planned to have their children living with them in their 20s or 30s.	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1
1116	1529	ADV	ELE	The trouble is that Spain does not have the public resources it possessed 16 years ago.	The trouble is that Spain does not have the public resources it had 16 years ago.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1118	1268	ADV	ELE	Theres certainly a lot of wealth here but almost all of that wealth is in second homes only used in the summer, says Cantwell, the son of a sherman father and a house-cleaner mother.	Theres a lot of wealth here but almost all of that wealth is in second homes only used in the summer, says Cantwell, the son of a sherman father and a house-cleaner mother.	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1
1120	1900	ADV	ELE	Ed Miliband, the Labour leader, said the referendum was a vote from the Scottish people for change.	Ed Miliband, the leader of the Labour Party, said the referendum was a vote from the Scottish people for change.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1123	4659	INT	ELE	International gangs pay poor local Nepali large amounts of money to kill the cats.	International gangs pay poor local Nepali people large amounts of money to kill the cats.	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
1124	3006	ADV	INT	The reasons for its success in Europe include political stability, burgeoning populations of prey species such as wild deer and financial support for non-lethal livestock protection such as electric fences, which mean that farmers do not resort to shooting wild predators.	The reasons for its success in Europe include political stability, growing populations of prey species such as wild deer, and financial support for nonlethal livestock protection such as electric fences, which mean that farmers do not have to shoot wild predators.	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	0	1	1	1	1	0	1
1126	2735	ADV	INT	In theory, you could imagine that a combination of brains could provide solutions that individual brains cannot achieve by themselves.	In theory, you could imagine that a combination of brains could find solutions that individual brains cannot achieve by themselves.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1128	190	ADV	ELE	I decided to do this because I often go on YouTube and, while I am honoured that people are doing it, some are doing it wrong because they dont realize the intensity you need to work at, says Tabata.	I decided to do this because I often go on YouTube and some people are doing it wrong because they dont understand how hard they need to work, says Tabata.	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0
1130	1807	ADV	ELE	Speaking at the same meeting, Derrick Taff, a social scientist at Pennsylvania State University, described preliminary experiments which suggest that listening to recordings from national parks, of waterfalls, birdsong and wind, helped people recover from stressful events.	Speaking at the same meeting, Derrick Taff, a social scientist at Pennsylvania State University, said that listening to recordings from national parks, of waterfalls, birdsong and wind, helped people feel less stressed.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1
1132	976	ADV	ELE	In 1989, when the communists relinquished power, Poland had only one motorway.	In 1989, when the communists left power, Poland had only one motorway.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
1134	2748	ADV	INT	May God bless them all with love, health and happiness.	May God bless them all with love, health and happiness, he said.	1	0	1	0	0	0	1	1	1	0	0	0	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0
1136	2048	ADV	ELE	5 Facebook makes news, breaks news and decides what is news Roughly 71% of 18- to 24-year-olds say the internet is their main news source and 63% of users overall, according to the Pew Research Center.	5 Facebook makes news, breaks news and decides what is news About 71% of 18- to 24-year-olds and 63% of all users say they get news from the internet.	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
1138	2559	ADV	INT	Andy Logan, author of the report, said: The effect of a win spreads much further and wider than we anticipated.	Andy Logan, author of the report, said: The effect of a win spreads much further and wider than we expected.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
1140	1083	ADV	ELE	On average, they did not enjoy the experience.	Most of them did not enjoy the experience.	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
1142	475	ADV	ELE	But the increase in numbers of organs harvested is still not enough.	But the increase in numbers of organs is still not enough.	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0
1144	2905	ADV	INT	In Inuvik, where much of the population is Inuit, the Muslim community has sought to strike a balance between Ramadan and the local culture and traditions.	In Inuvik, where most of the population is Inuit, the Muslim community has tried to strike a balance between Ramadan and the local culture and traditions.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1147	4844	INT	ELE	For the first time, we have compared data from all over the world on the extent of partner violence and sexual violence by non-partners and the impact of these sorts of violence on health, said Garcia-Moreno.	For the first time we have compared data from all over the world on partner violence and sexual violence by non-partners and the effect of these sorts of violence on health, said Garcia-Moreno.	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1148	4118	ADV	INT	The Occupy Wall Street movement was a good one and had some important things to say about income inequality but it singled out the 1% and painted them globally as something negative, said Jamie Traeger-Muney, a wealth psychologist and founder of the Wealth Legacy Group.	The Occupy Wall Street movement was a good one and had some important things to say about income inequality but it singled out the 1% as something negative, said Jamie Traeger-Muney, a wealth psychologist and founder of the Wealth Legacy Group.	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1150	3386	ADV	INT	It will be the first time an artist has appeared on a British banknote, after the governor of the Bank of England, Mark Carney, asked the public to nominate a deceased cultural figure they felt deserved the high honour.	It will be the first time an artist has appeared on a British banknote, after the governor of the Bank of England, Mark Carney, asked the public to choose a deceased cultural figure they felt deserved to be on the banknote.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1153	4556	INT	ELE	And the Mondadori-owned Italian celebrity magazine Chi published a special edition of 26 pages with the photos of the future queen.	And the Italian celebrity magazine Chi published a special edition of 26 pages with the photos of the future queen.	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1
1154	1185	ADV	ELE	Rodri, 37, London: Around 50% of a waiters income is tips Average tips: 60 per eight-hour shift I think they treat waiters best in ... the US Everything has got fairer since the tipping scandal was exposed in the summer of 2015.	Rodri, 37, London: Around 50% of a waiters income is tips Average tips: 60 per eight-hour shift I think they treat waiters best in ... the US Everything has got fairer since the tipping scandal in the summer of 2015.	1	0	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1157	5052	INT	ELE	Lets Dance turned Bowie into a crowd-friendly global rock star, with the album and its singles Lets Dance, China Girl and Modern Love all becoming huge international hits.	Lets Dance turned Bowie into a global rock star the album and its singles Lets Dance, China Girl and Modern Love all became huge international hits.	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
1159	5312	INT	ELE	The Office for National Statistics has found Britain to be the loneliest place in Europe.	The Office for National Statistics says that Britain is the loneliest place in Europe.	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1160	2434	ADV	INT	Many experts believe there is a clear environmental benefit to humans eating creepy-crawlies.	Many experts believe there is a clear environmental benefit to humans eating insects.	1	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1
1163	5612	INT	ELE	In London, they are also creating a 37-screen pop-up cinema, one screen to showcase each of Shakespeares plays.	In London, they are also creating a 37-screen pop-up cinema, one screen to show each of Shakespeares plays.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
