id	data set	lang	sentence1	sentence2	score	XLM-RoBERTa-EN-ALLTHREE-V2-1	XLM-RoBERTa-EN-ALLTHREE-V2-2	XLM-RoBERTa-EN-ALLTHREE-V2-3	XLM-RoBERTa-EN-ALLTHREE-V3-1	XLM-RoBERTa-EN-ALLTHREE-V3-2	XLM-RoBERTa-EN-ALLTHREE-V3-3	XLM-RoBERTa-EN-ALLTHREE-V4-1	XLM-RoBERTa-EN-ALLTHREE-V4-2	XLM-RoBERTa-EN-ALLTHREE-V4-3	XLM-RoBERTa-EN-ORIG-V2-1	XLM-RoBERTa-EN-ORIG-V2-2	XLM-RoBERTa-EN-ORIG-V2-3	XLM-RoBERTa-EN-ORIG-V3-1	XLM-RoBERTa-EN-ORIG-V3-2	XLM-RoBERTa-EN-ORIG-V3-3	XLM-RoBERTa-EN-ORIG-V4-2	XLM-RoBERTa-EN-ORIG-V4-3	XLM-RoBERTa-EN-PARAPH-V2-1	XLM-RoBERTa-EN-PARAPH-V2-2	XLM-RoBERTa-EN-PARAPH-V2-3	XLM-RoBERTa-EN-PARAPH-V3-1	XLM-RoBERTa-EN-PARAPH-V3-2	XLM-RoBERTa-EN-PARAPH-V3-3	XLM-RoBERTa-EN-PARAPH-V4-1	XLM-RoBERTa-EN-PARAPH-V4-2	XLM-RoBERTa-EN-PARAPH-V4-3	XLM-RoBERTa-EN-SAMECONTENT-V2-2	XLM-RoBERTa-EN-SAMECONTENT-V2-3	XLM-RoBERTa-EN-SAMECONTENT-V3-1	XLM-RoBERTa-EN-SAMECONTENT-V3-2	XLM-RoBERTa-EN-SAMECONTENT-V3-3	XLM-RoBERTa-EN-SAMECONTENT-V4-1	XLM-RoBERTa-EN-SAMECONTENT-V4-2	XLM-RoBERTa-EN-SAMECONTENT-V4-3	LLama3 zero-shot (Paraph)	LLama3 zero-shot (Ex. Same Content)	LLama3 zero-shot (Sem Equiv)	XLM-RoBERTa-EN-EASYNEG-25-V2-1	XLM-RoBERTa-EN-EASYNEG-25-V2-2	XLM-RoBERTa-EN-EASYNEG-25-V2-3	XLM-RoBERTa-EN-EASYNEG-25-V3-1	XLM-RoBERTa-EN-EASYNEG-25-V3-2	XLM-RoBERTa-EN-EASYNEG-25-V3-3	XLM-RoBERTa-EN-EASYNEG-25-V4-1	XLM-RoBERTa-EN-EASYNEG-25-V4-2	XLM-RoBERTa-EN-EASYNEG-25-V4-3	XLM-RoBERTa-EN-EASYNEG-50-V2-1	XLM-RoBERTa-EN-EASYNEG-50-V2-2	XLM-RoBERTa-EN-EASYNEG-50-V2-3	XLM-RoBERTa-EN-EASYNEG-50-V3-1	XLM-RoBERTa-EN-EASYNEG-50-V3-2	XLM-RoBERTa-EN-EASYNEG-50-V3-3	XLM-RoBERTa-EN-EASYNEG-50-V4-1	XLM-RoBERTa-EN-EASYNEG-50-V4-2	XLM-RoBERTa-EN-EASYNEG-50-V4-3	XLM-RoBERTa-EN-EASYNEG-75-V2-1	XLM-RoBERTa-EN-EASYNEG-75-V2-2	XLM-RoBERTa-EN-EASYNEG-75-V2-3	XLM-RoBERTa-EN-EASYNEG-75-V3-1	XLM-RoBERTa-EN-EASYNEG-75-V3-2	XLM-RoBERTa-EN-EASYNEG-75-V3-3	XLM-RoBERTa-EN-EASYNEG-75-V4-1	XLM-RoBERTa-EN-EASYNEG-75-V4-2	XLM-RoBERTa-EN-EASYNEG-75-V4-3	XLM-RoBERTa-EN-SEMEQUIV-V2-1	XLM-RoBERTa-EN-SEMEQUIV-V2-2	XLM-RoBERTa-EN-SEMEQUIV-V2-3	XLM-RoBERTa-EN-SEMEQUIV-V3-1	XLM-RoBERTa-EN-SEMEQUIV-V3-2	XLM-RoBERTa-EN-SEMEQUIV-V3-3	XLM-RoBERTa-EN-SEMEQUIV-V4-1	XLM-RoBERTa-EN-SEMEQUIV-V4-2	XLM-RoBERTa-EN-SEMEQUIV-V4-3	LLama3 ICL_4 (Paraph)	LLama3 ICL_4 (Ex. Same Content)	LLama3 ICL_4 (Sem Equiv)
stanfordnlp/snli-7173-hard	stanfordnlp/snli	en	A grandmother, a mother and child are waiting in line at the deli.	Three females, one a child, one young adult, and one middle-aged at delicatessen.	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0
stanfordnlp/snli-7174	stanfordnlp/snli	en	A women is sitting alone on a couch with no other human around.	A woman and little girl look into a display case.	-1.0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
stanfordnlp/snli-7175-hard	stanfordnlp/snli	en	A women is buying a little girl a present.	A woman and little girl look into a display case.	0.0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0
stanfordnlp/snli-7177	stanfordnlp/snli	en	A man skis in the wilderness while it's snowing	A man alone crosscountry skis in the wilderness while wearing a huge backpack.	0.0	1	1	1	1	1	0	1	0	1	0	1	0	0	1	1	1	1	0	1	1	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	0	0	1	0	1	1	1	1	0	0	0	1	0	0	0	0	0
stanfordnlp/snli-7178	stanfordnlp/snli	en	The man is seated	A man alone crosscountry skis in the wilderness while wearing a huge backpack.	-1.0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	1	0	1	1	1	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	1	0	1	0	0	0
stanfordnlp/snli-7182	stanfordnlp/snli	en	A photographer is taking x-rays of a hockey game	A photographer is taking photos of a hockey game, but he is protecting himself from harm by wearing a helmet.	-1.0	0	0	0	1	1	0	1	1	1	0	1	0	1	0	0	1	0	1	1	1	0	0	0	1	1	1	1	0	0	1	0	1	1	1	0	0	0	0	1	1	1	1	1	0	0	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
stanfordnlp/snli-7183	stanfordnlp/snli	en	two dogs are eating	Two dogs wearing muzzles are running.	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0
stanfordnlp/snli-7184-hard	stanfordnlp/snli	en	the dogs are running away	Two dogs wearing muzzles are running.	0.0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	1	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	0	1	0	1	0	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	1	1	0	0	0
stanfordnlp/snli-7186	stanfordnlp/snli	en	A man is building a house.	construction worker working on a structure	0.0	0	0	0	1	1	0	1	0	0	0	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0
stanfordnlp/snli-7187	stanfordnlp/snli	en	A worker is working on a building.	construction worker working on a structure	0.0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0
stanfordnlp/snli-7188-hard	stanfordnlp/snli	en	A man is working on a computer.	construction worker working on a structure	-1.0	0	1	1	1	1	1	1	1	1	0	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0
stanfordnlp/snli-7190	stanfordnlp/snli	en	A crowd gathers to watch a street performer.	A crowd gathers and watches a bonfire.	-1.0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	1	1	1	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	0	0	0	0	0	0
stanfordnlp/snli-7192	stanfordnlp/snli	en	People are at a table eating Christmas dinner.	A group of people sitting around a table eating food.	0.0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
stanfordnlp/snli-7193	stanfordnlp/snli	en	A person eats a tv dinner while sitting on the couch.	A group of people sitting around a table eating food.	-1.0	1	1	1	0	1	0	1	0	1	0	1	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0
stanfordnlp/snli-7196-hard	stanfordnlp/snli	en	A boy is singing.	A boy in a hat and glasses is playing a guitar.	0.0	0	0	0	0	1	0	0	1	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0
stanfordnlp/snli-7197	stanfordnlp/snli	en	A boy is playing piano.	A boy in a hat and glasses is playing a guitar.	-1.0	0	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	1	1	0	0	0	1	1	1	1	1	0	1	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0
stanfordnlp/snli-7200-hard	stanfordnlp/snli	en	The sports fans are wearing yellow.	City street crowded with sports fans wearing orange.	-1.0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	1	1	1	0	0	0
stanfordnlp/snli-7201	stanfordnlp/snli	en	Child blows up a balloon.	A woman playing with play equipment while a child looks on.	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
stanfordnlp/snli-7203	stanfordnlp/snli	en	Mother demonstrates how to use equipment to her son.	A woman playing with play equipment while a child looks on.	0.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0
stanfordnlp/snli-7204	stanfordnlp/snli	en	Two well dressed boys sit on a red carpet floor inside of a home.	Two small boys dressed in tuxedos sitting on a red carpeted floor.	0.0	1	1	1	0	1	0	1	1	1	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	1	0	0	1	0	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0
stanfordnlp/snli-7205	stanfordnlp/snli	en	Two groomsmen sit on a carpet dressed in tuxedos.	Two small boys dressed in tuxedos sitting on a red carpeted floor.	0.0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	1	1	1	1	0	0	1	1	1	1	1	1	0	1	0	1	0	0	0	0	0	1	1	1	0	0	0
stanfordnlp/snli-7206-hard	stanfordnlp/snli	en	Two small boys draw picturees of trees outside in the grass.	Two small boys dressed in tuxedos sitting on a red carpeted floor.	-1.0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	1	0	1	0	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0
stanfordnlp/snli-7207	stanfordnlp/snli	en	a man in an empty park	A man in a red plaid shirt using a bull horn to talk to a crowd of people.	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
stanfordnlp/snli-7208	stanfordnlp/snli	en	a man is a comedian	A man in a red plaid shirt using a bull horn to talk to a crowd of people.	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0
stanfordnlp/snli-7211	stanfordnlp/snli	en	The teenager is sliding down the railing.	An asian teenager wearing a white shirt with black stripes is sitting on the steps with his face resting on his hand.	-1.0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	1	1	1	0	0	0	1	1	1	0	0	0	0	1	1	1	0	1	0	0	0
stanfordnlp/snli-7212	stanfordnlp/snli	en	The teenager is sitting down to think for a bit.	An asian teenager wearing a white shirt with black stripes is sitting on the steps with his face resting on his hand.	0.0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	1	1	1	0	0	0	1	1	0	1	0	1	0	0	0
stanfordnlp/snli-7213	stanfordnlp/snli	en	The girl is being photographed.	A girl jumping high off of the sand.	-1.0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	1	1	0	0	0	1	0	0	0	1	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	0	0	1	1	1	0	0	0
stanfordnlp/snli-7215	stanfordnlp/snli	en	The girl is jogging on the beach.	A girl jumping high off of the sand.	-1.0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	1	0	0	0	0	1	0	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	1	1	0	0	0
stanfordnlp/snli-7217	stanfordnlp/snli	en	The man fell asleep wearing his shoes.	Man sleeping in a couch in a sitting position wearing a blue jeans and a plaided shirt	0.0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0
stanfordnlp/snli-7218	stanfordnlp/snli	en	The man is sitting there watching tv	Man sleeping in a couch in a sitting position wearing a blue jeans and a plaided shirt	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
stanfordnlp/snli-7220	stanfordnlp/snli	en	An artist has painted a picture of a man being flown high in the sky by a flock of birds.	A picture of an artwork that depicts a man being flown by birds that is in font of a construction area.	-1.0	0	0	0	1	0	1	1	1	1	1	1	1	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0	0	1	1	1	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0
stanfordnlp/snli-7221	stanfordnlp/snli	en	The picture is of a man riding on a dinosaur's back.	A picture of an artwork that depicts a man being flown by birds that is in font of a construction area.	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
stanfordnlp/snli-7222	stanfordnlp/snli	en	A lady with her eyes closed playing an old fluglehorn into a microphone.	A gentleman with his eyes closed playing an old fluglehorn into a microphone.	-1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0
stanfordnlp/snli-7224	stanfordnlp/snli	en	The man is playing an old favorite tune on the flugelhorn.	A gentleman with his eyes closed playing an old fluglehorn into a microphone.	0.0	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	0	0	0	1	1	1	0	0	0
stanfordnlp/snli-7226	stanfordnlp/snli	en	A woman is trying to lasso a cow that escaped.	A woman wearing a red helmet is holding a rope and smiling.	0.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
stanfordnlp/snli-7227-hard	stanfordnlp/snli	en	A female acrobat is walking across a tightrope at the circus.	A woman wearing a red helmet is holding a rope and smiling.	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0
stanfordnlp/snli-7229	stanfordnlp/snli	en	A woman adjusts her bra	A man with a pinstriped shirt and tan slacks adjust his tie while looking at a apple laptop computer.	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
stanfordnlp/snli-7231	stanfordnlp/snli	en	The man has no facial hair.	Man is shaving in the mirror.	-1.0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0
stanfordnlp/snli-7232	stanfordnlp/snli	en	The man's beard is quite long.	Man is shaving in the mirror.	0.0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
stanfordnlp/snli-7233-hard	stanfordnlp/snli	en	The man has a beard.	Man is shaving in the mirror.	0.0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	0	1	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0
stanfordnlp/snli-7236	stanfordnlp/snli	en	All three boys are on the same team.	a boy in a blue uniform is standing next to a boy in red and a boy in yellow and they are holding baseball gloves.	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0
stanfordnlp/snli-7237	stanfordnlp/snli	en	Three boys are preparing for their big game that is about to start.	a boy in a blue uniform is standing next to a boy in red and a boy in yellow and they are holding baseball gloves.	0.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
stanfordnlp/snli-7238	stanfordnlp/snli	en	The three boys swing baseball bats	a boy in a blue uniform is standing next to a boy in red and a boy in yellow and they are holding baseball gloves.	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0
stanfordnlp/snli-7239-hard	stanfordnlp/snli	en	Three boys play volleyball as others watch them.	a boy in a blue uniform is standing next to a boy in red and a boy in yellow and they are holding baseball gloves.	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0
stanfordnlp/snli-7240	stanfordnlp/snli	en	The workers are making coffee inside.	Two construction workers climbing the steel ribbed exterior of a new building at their work site.	-1.0	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0
stanfordnlp/snli-7241	stanfordnlp/snli	en	The workers are climbing to build the steeple.	Two construction workers climbing the steel ribbed exterior of a new building at their work site.	0.0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	1	0	0	1	1	1	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	1	1	0	1	1	0	0	0	0	0	0
stanfordnlp/snli-7243	stanfordnlp/snli	en	Construction workers are brave.	Construction workers use cables to hang from the sides of buildings.	0.0	1	1	1	1	1	1	0	0	0	1	1	0	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	1	0	1	0	0	1	0	1	0	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0
stanfordnlp/snli-7244	stanfordnlp/snli	en	Construction workers are having fun smashing windows.	Construction workers use cables to hang from the sides of buildings.	-1.0	1	1	1	1	1	1	0	0	0	0	1	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	1	1	1	0	0	1	0	0	0	1	0	1	0	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0
stanfordnlp/snli-7245-hard	stanfordnlp/snli	en	Construction workers are making repairs.	Construction workers use cables to hang from the sides of buildings.	0.0	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	1	0	0	0	1	0	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0
stanfordnlp/snli-7247-hard	stanfordnlp/snli	en	Two people race up a structure	Two people climbing up some sort of wore structure.	0.0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	1	1	0	0	1	1	1	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	1	0	1	1	1	1	1	0	1	0	0	1	0	0	0	0	0	0
stanfordnlp/snli-7248	stanfordnlp/snli	en	Two people take a ship to the moon	Two people climbing up some sort of wore structure.	-1.0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	1	0	0	0
stanfordnlp/snli-7249	stanfordnlp/snli	en	The women in dainty dresses look out over the farm.	Two men with tan hats working in a garden.	-1.0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	1	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0
stanfordnlp/snli-7251	stanfordnlp/snli	en	The men with the tan hats are looking over their winter crops.	Two men with tan hats working in a garden.	0.0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0
