	split	genre	dataset	year	sid	score	sentence1	sentence2	LLama3 zero-shot (Ex. Same Content)	LLama3 zero-shot (Sem Equiv)	LLama3 zero-shot (Paraph)	Zero_Shot_ALL_THREE	Zero_Shot_Majority_vote
5277	train	main-news	headlines	2015	802	0.8	Muslims prepare for start of Ramadan	Muslims pray for end to divisions	0	0	0	0	0
5278	train	main-news	headlines	2015	804	0.8	Japan scrambles jets against Russian military planes	"Separatists down Ukraine military plane, several dead"	0	0	0	0	0
5279	train	main-news	headlines	2015	805	1.0	Thousands of Britons claim dole in Germany	Thousands of white-clad Amsterdammers march for MH17	0	0	0	0	0
5280	train	main-news	headlines	2015	808	2.2	Suspected U.S. drone strike kills 5 in Pakistan	Suspected US drone targets Islamic seminary in Pakistan	1	1	1	1	1
5281	train	main-news	headlines	2015	809	0.4	Obama to sign up for Obamacare	Obama visits tornado hit Oklahoma	0	0	0	0	0
5282	train	main-news	headlines	2015	813	5.0	General Electric posts 9% profit drop for third quarter	GE posts 9% profit drop for third quarter	1	1	1	1	1
5283	train	main-news	headlines	2015	816	2.0	China yuan weakens to 6.1535 against USD	China yuan strengthens to new high against USD	0	0	0	0	0
5284	train	main-news	headlines	2015	821	5.0	Russia finds dead lawyer Magnitsky guilty in posthumous trial	Russia convicts dead lawyer Magnitsky in posthumous trial	1	1	1	1	1
5285	train	main-news	headlines	2015	823	2.8	'Trayvon could have been me'	Trayvon Martin could have been ...	1	1	1	1	1
5286	train	main-news	headlines	2015	826	3.4	China sends largest fleet yet to disputed islands	China ships enter waters off disputed islands	1	0	1	0	1
5287	train	main-news	headlines	2015	830	3.4	Kerry's plan for restarting talks calls for release of 103 Palestinian inmates	"Kerry plan to include prisoner release, settlement freeze"	1	1	1	1	1
5288	train	main-news	headlines	2015	831	2.0	Police: Explosion in Belfast Cathedral Quarter	Explosion in Kabul a suicide attack in diplomatic area	0	0	0	0	0
5289	train	main-news	headlines	2015	835	1.4	"Syrians Protest against Erdogan in Paris, Venezuelans Stress Support to Syria"	Turkey's Erdogan in Iran to mend ties after split over Syria	0	0	0	0	0
5290	train	main-news	headlines	2015	837	3.0	"Prime Minister to seek nuclear deal, investments during Japan visit"	Manmohan hopes to clinch nuclear deal with Japan	0	0	1	0	0
5291	train	main-news	headlines	2015	838	1.2	US postpones missile test over N Korea tensions	Embassies staying put in N. Korea despite tension	0	0	1	0	0
5292	train	main-news	headlines	2015	839	4.6	Obama to meet privately with family of Nelson Mandela	Obama to meet with Mandela family	1	1	1	1	1
5293	train	main-news	headlines	2015	840	0.4	At least six dead in US shooting rampage	At least 20 dead in Somalia attacks	0	0	0	0	0
5294	train	main-news	headlines	2015	844	0.6	Gunmen kill 10 in Philippine political violence	Five killed in Philippines volcano eruption	0	0	0	0	0
5295	train	main-news	headlines	2015	846	5.0	Israel downs drone from Lebanon	Israel shoots down drone from Lebanon	1	1	1	1	1
5296	train	main-news	headlines	2015	851	1.0	Israel approves release of first group of Palestinian prisoners ahead of peace talks	Syrian opposition confirms participation in peace talks	0	0	0	0	0
5297	train	main-news	headlines	2015	852	4.6	Deadly clashes as Egypt marks anniversary	Violent clashes mark anniversary of Egypt uprising	1	1	1	1	1
5298	train	main-news	headlines	2015	855	1.6	NATO: 5 Americans killed in southern Afghanistan	Roadside bomb kills 3 policemen in southern Afghanistan	0	0	0	0	0
5299	train	main-news	headlines	2015	858	3.8	Conmen dressed as women steal cash	CCTV: York conmen dress as women to trick pensioners	0	0	1	0	0
5300	train	main-news	headlines	2015	860	5.0	Cleveland Kidnapper Ariel Castro Found Hanged in Prison Cell	Cleveland kidnapper Ariel Castro found hanging in his cell	1	1	1	1	1
5301	train	main-news	headlines	2015	863	5.0	Google Unveils Prototype Self-Driving Car	Google Unveils Concept Self-Driving Car	1	1	1	1	1
5302	train	main-news	headlines	2015	864	2.0	Bangladesh garment factory fire 'kills 8'	Bangladesh garment factory collapse kills 149	0	0	0	0	0
5303	train	main-news	headlines	2015	867	4.0	US seeks to reassure wary Gulf allies over Iran deal	Hagel seeks to reassure jittery Gulf allies after Iran deal	1	1	1	1	1
5304	train	main-news	headlines	2015	869	0.0	Ukraine hosts ‚Äėunity talks‚Äô	Pope hits out at ‚Äėwar to sell arms‚Äô in Syria	0	0	0	0	0
5305	train	main-news	headlines	2015	878	2.4	Pakistan's Musharraf Under Arrest in Bhutto Assassination	Pakistan's Musharraf arrives at court for first time	0	0	0	0	0
5306	train	main-news	headlines	2015	880	2.2	Trial Date Set for Egypt's Muslim Brotherhood Chief	Syria's Muslim Brotherhood faces uphill battle	0	0	0	0	0
5307	train	main-news	headlines	2015	883	0.0	Red panda‚Äôs short-lived zoo escape	India‚Äôs march to Mars	0	0	0	0	0
5308	train	main-news	headlines	2015	884	0.2	Israeli doctors could be tried abroad for force-feeding Palestinian prisoners	Israel's West Bank control 'costing Palestinian economy billions'	0	0	0	0	0
5309	train	main-news	headlines	2015	889	5.0	Washington Pot Shops Prepare for Historic Sales	Washington pot shops prepare for historic sales	1	1	1	1	1
5310	train	main-news	headlines	2015	891	5.0	Rio airport workers strike on eve of FIFA World Cup	Rio de Janeiro airport workers strike on eve of World Cup	1	1	1	1	1
5311	train	main-news	headlines	2015	893	1.4	Son of top Muslim Brotherhood leader killed	Egypt arrests Muslim Brotherhood leader Badie	0	0	0	0	0
5312	train	main-news	headlines	2015	896	5.0	"Iran, six global powers sign landmark nuclear deal"	"Iran, six world powers clinch breakthrough nuclear deal"	1	1	1	1	1
5313	train	main-news	headlines	2015	898	2.8	Hot-Air Balloon Catches Fire in Virginia	Hot Air Balloon 'Catches Fire And Crashes'	1	0	1	0	1
5314	train	main-news	headlines	2015	900	2.4	"Quotes from leaders, family at Mandela memorial"	World unites for Mandela memorial	0	0	1	0	0
5315	train	main-news	headlines	2015	901	0.0	Mumbai Indians puts T&T in its place	Indonesians vote for president in tight race	0	0	0	0	0
5316	train	main-news	headlines	2015	903	4.4	KL shares remain higher mid-afternoon	KL shares continue uptrend mid-afternoon	1	1	1	1	1
5317	train	main-news	headlines	2015	905	2.8	"What the Papers Say, Nov. 20, 2013"	"What the Papers Say, Oct. 10, 2013"	0	0	0	0	0
5318	train	main-news	headlines	2015	908	4.2	Amazon launches new device for streaming video	Amazon unveils new Fire TV streaming video box	1	1	1	1	1
5319	train	main-news	headlines	2015	909	0.0	Palestinian President Receives Jordanian Foreign Minister	Palestinian arrested for sexually harassing young girls	0	0	0	0	0
5320	train	main-news	headlines	2015	913	0.2	Obama nominates new transportation secretary	Obama To Meet Embattled Veterans Secretary	0	0	0	0	0
5321	train	main-news	headlines	2015	914	1.6	China yuan weakens to 6.1059 against USD	China yuan strengthens to 6.1070 against USD Friday	0	0	0	0	0
5322	train	main-news	headlines	2015	917	0.2	French raid wine cellar for austerity auction	US praises Ukraine deal; calls for concrete action	0	0	0	0	0
5323	train	main-news	headlines	2015	919	1.4	"US, Russia agree on seizure of Syria chemical weapons"	Syrian rebels skeptical of chemical weapons deal	0	0	1	0	0
5324	train	main-news	headlines	2015	923	1.4	S Korea MPs to visit Kaesong complex	S. Korea demands talks with N. Korea on closed factory	0	0	1	0	0
5325	train	main-news	headlines	2015	925	0.0	Algerian priest to lecture about Christian heritage in N. Africa	Telstra applies to list China site in NY	0	0	0	0	0
5326	train	main-news	headlines	2015	926	3.0	Headlines in major Iranian newspapers on April 5	Headlines in major Iranian newspapers on August 18	0	0	0	0	0
5327	train	main-news	headlines	2015	927	0.6	Implications of Palestinian reconciliation	Belgian king to address nation amid abdication speculation	0	0	0	0	0
5328	train	main-news	headlines	2015	929	3.0	Hijacker arrested after plane lands at Geneva Airport	Hijacked aircraft lands in Geneva	0	1	1	0	1
5329	train	main-news	headlines	2015	930	5.0	PCB appoints Waqar Younis as head coach	Waqar Younis back as Pakistan coach	0	1	1	0	1
5330	train	main-news	headlines	2015	931	2.4	US makes case for action against Syria	Saudi Urges U.N. Action against Israel Strikes on Syria	0	0	0	0	0
5331	train	main-news	headlines	2015	934	1.8	Ankara protesters clash with police	Peru protesters clash with police	0	0	0	0	0
5332	train	main-news	headlines	2015	937	2.2	"49 killed, 148 wounded in violent attacks in Iraq"	"15 killed, 90 wounded in fresh attacks in Iraq"	0	0	0	0	0
5333	train	main-news	headlines	2015	940	0.4	Puerto Rican arrested for production of child pornography	Indian guru arrested on suspicion of rape	0	0	0	0	0
5334	train	main-news	headlines	2015	941	2.0	Ukraine signs EU trade pact as Russia finalizes Crimea annexation	"Ukraine's top court dismisses Crimea's independence as ""unconstitutional"""	0	0	0	0	0
5335	train	main-news	headlines	2015	948	1.0	Assad warns Turkey of 'heavy price' for backing Syrian rebels	Cabinet at war over arming Syrian rebels	0	0	0	0	0
5336	train	main-news	headlines	2015	950	1.8	Indian stocks close lower	Hong Kong stocks close 2.33% higher	0	0	0	0	0
5337	train	main-news	headlines	2015	952	2.8	"19 killed, 42 wounded in violent attacks in Iraq"	"43 killed, 86 wounded in attacks in Iraq"	0	0	0	0	0
5338	train	main-news	headlines	2015	953	3.8	Indian rape accused face verdicts	Indian rape accused found guilty	0	0	1	0	0
5339	train	main-news	headlines	2015	957	3.6	Iran nuclear deal agreed at talks	Iran Nuclear Deal Sealed After Decades-Long Dispute	1	1	1	1	1
5340	train	main-news	headlines	2015	958	0.0	Egyptian military spokesman denounces incitement against army	Labor ministry announcement due on Monday	0	0	0	0	0
5341	train	main-news	headlines	2015	959	5.0	Snowden sees 'no chance' for US fair trial	"Snowden sees ""no chance"" to get fair trial in U.S."	1	1	1	1	1
5342	train	main-news	headlines	2015	960	2.2	Headlines in major Iranian newspapers on Dec 30	Headlines in major Iranian newspapers on July 6	0	0	0	0	0
5343	train	main-news	headlines	2015	961	0.2	Dozens injured in Connecticut train collision	Indian minister killed in head-on collision	0	0	0	0	0
5344	train	main-news	headlines	2015	965	5.0	Queen visits Britain's new prince	Queen meets Britain's new baby prince	1	1	1	1	1
5345	train	main-news	headlines	2015	970	1.0	Ukraine: Three Killed In Parliament Protests	Ukraine President Calls Talks To End Protests	0	0	0	0	0
5346	train	main-news	headlines	2015	972	4.4	Ride operator charged in N.C. fair accident	N.C. State Fair ride operator arrested after accident	1	1	1	1	1
5347	train	main-news	headlines	2015	977	3.6	Transcript reveals confusion over evacuation of South Korean ferry	Transcript Reveals Confusion Over Ferry Evacuation	1	1	1	1	1
5348	train	main-news	headlines	2015	978	0.2	Fallen US firefighters brought home	Wall Street ends slightly lower	0	0	0	0	0
5349	train	main-news	headlines	2015	980	4.8	Syria Regime Agrees to Attend Peace Conference	Russia: Syria Agrees to Participate in Conference	1	1	1	1	1
5350	train	main-news	headlines	2015	982	3.4	UK vote rejects military action	Britain rejects Syria military action	1	1	1	1	1
5351	train	main-news	headlines	2015	983	4.4	New Zealand set to legalise gay marriage	New Zealand votes to legalise same-sex marriage	1	1	1	1	1
5352	train	main-news	headlines	2015	985	3.0	Singapore stocks end up 0.37 pct	Singapore stocks close 0.41 pct higher	0	0	1	0	0
5353	train	main-news	headlines	2015	987	1.8	Venezuelan president to visit China	Senegalese president to visit China	0	0	0	0	0
5354	train	main-news	headlines	2015	989	3.6	Cairo protesters defy crackdown threat	"In Cairo Camps, Protesters Dig in and Live On"	0	0	1	0	0
5355	train	main-news	headlines	2015	990	3.0	Missing plane search turns to Vietnamese islands	Missing Malaysia Airlines plane 'crashes off Vietnam'	1	1	1	1	1
5356	train	main-news	headlines	2015	993	1.0	Official of Malaysia Airlines briefs relatives of missing flight passengers about search progress	Malaysia Airlines investigating co-pilot on missing flight	0	0	0	0	0
5357	train	main-news	headlines	2015	994	2.2	Stars pay tribute to Cory Monteith	Stars pay tribute to James Garner	0	0	1	0	0
5358	train	main-news	headlines	2015	997	5.0	Los Angeles airport worker charged with making 9/11 threats	Los Angeles airport worker charged over 9/11 threats	1	1	1	1	1
5359	train	main-news	headlines	2015	1000	2.2	"The Note's Must-Reads for Friday May 24, 2013"	"The Note's Must-Reads for Friday, August 23, 2013"	0	0	1	0	0
5360	train	main-news	headlines	2015	1004	4.8	Cristiano Ronaldo hat-trick fires Portugal to 2014 World Cup finals	Ronaldo hat-trick fires Portugal to World Cup	1	1	1	1	1
5361	train	main-news	headlines	2015	1010	3.0	Britain's Prince Philip set for 'exploratory' surgery	UK's Prince Philip hospitalized	0	0	1	0	0
5362	train	main-news	headlines	2015	1011	3.6	"Japan starts hearing on sales tax, ex-bank deputy urges gradual rise"	Japan starts hearings on proposed tax hike	0	1	1	0	1
5363	train	main-news	headlines	2015	1013	1.0	"Three bomb attacks kill six soldiers, one civilian"	School bomb attack kills two in southern Thailand	0	0	0	0	0
5364	train	main-news	headlines	2015	1016	3.8	Italian pilgrims die in bus plunge	Passengers dead in Italy bus plunge	1	1	1	1	1
5365	train	main-news	headlines	2015	1024	5.0	Strong new quake hits shattered Pak region	Powerful new earthquake hits shattered Pakistan region	1	1	1	1	1
5366	train	main-news	headlines	2015	1025	4.6	Syrian opposition offers Assad truce in Homs for duration of Ramadan	Syrian opposition offers Assad's forces truce for duration of Ramadan	1	1	1	1	1
5367	train	main-news	headlines	2015	1028	2.2	At least 20 dead in Somalia attacks	At least 60 die in Iraq prison attack	0	0	0	0	0
5368	train	main-news	headlines	2015	1029	4.6	Westgate mall attackers spent four months planning in Nairobi	"Westgate attackers spent four months planning in Nairobi, says official"	1	1	1	1	1
5369	train	main-news	headlines	2015	1030	4.8	U.N. Security Council calls for humanitarian ceasefire in Gaza	U.N. Security Council Calls for Unconditional Cease-Fire in Gaza	1	1	1	1	1
5370	train	main-news	headlines	2015	1032	2.0	"6.3-magnitude quake hits Honshu, Japan: CENC"	6.7-magnitude earthquake jolts Taiwan: CENC	0	0	0	0	0
5371	train	main-news	headlines	2015	1033	2.2	Chinese shares close higher Tuesday	Chinese shares close lower on Wednesday	0	0	0	0	0
5372	train	main-news	headlines	2015	1034	2.4	Car Bombs Kill 58 in Iraqi Capital	Car bombings kill 13 civilians in Iraqi capital	0	0	0	0	0
5373	train	main-news	headlines	2015	1036	2.6	Ukrainian protesters back in streets for anti-government rally	Ukraine protesters topple Lenin statue in Kiev	0	0	0	0	0
5374	train	main-news	headlines	2015	1038	2.2	"Canadian freight train blast death toll hits three, to rise"	Canadian government 'monitoring' train blast situation	0	0	0	0	0
5375	train	main-news	headlines	2015	1043	2.4	Nigel Farage calls on Government to let Syrian refugees into UK	'No plans' to resettle Syrian refugees in the UK	0	0	0	0	0
5376	train	main-news	headlines	2015	1045	0.2	Israel's Peres urges return to peace talks	Gonsalves keeps up pressure on Dom Rep	0	0	0	0	0
5377	train	main-news	headlines	2015	1050	1.8	China yuan strengthens to 6.1184 against USD Tuesday	China yuan weakens to 6.1510 against USD	0	0	0	0	0
5378	train	main-news	headlines	2015	1054	1.6	Radio: Israel set to increase Palestinian prisoner release	US: Israel to delay Palestinian prisoner release	0	0	0	0	0
5379	train	main-news	headlines	2015	1055	2.4	Morsi's supporters reject plan	Morsi supporters march in Egypt	0	0	1	0	0
5380	train	main-news	headlines	2015	1057	0.2	Egypt court sentences 10 Brotherhood supporters to death - sources	Turkish PM tells supporters to prepare for rallies	0	0	0	0	0
5381	train	main-news	headlines	2015	1058	1.4	Obama condemns killing of 3 Israeli teens	Bodies of missing Israeli teens found in West Bank	0	0	1	0	0
